code,acronym,title,year,amount_eur,duration_months,program,coordinator
ANR-09-GENO-0013,ICG2I,Identification et Caractérisation de gènes impliqués dans l'infertilité.,2009,,,ANR,CENTRE HOSPITALIER UNIVERSITAIRE DE GRENOBLE
ANR-09-COSI-0001,COOP,Gestion de ressources coopérative multi niveaux,2009,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-09-BLAN-0330,GAZE & EEG,Traitements conjoints synchronisés de signaux EEG et de suivi de mouvements oculaires pour l'analyse spatio-temporelle et modélisation d'activités neuronales,2009,,,ANR,INSTITUT POLYTECHNIQUE GRENOBLE
249202,ANTHRAPLUS,Doxorubicin-induced impairment of metabolic and stress signaling: a culprit of cardiotoxic action of the drug?,2009,45000,,FP7,
253896,ACCRETION/EJECTION,Interferometry in the near-infrared: a very high angular resolution insight into the accretion/ejection process in young stars,2009,158946,,FP7,
264034,Q-NET,Quantum Nano-Electronics Training,2009,777730,,FP7,
ANR-09-BLAN-0094,SHREK,Superfluide à Haut Reynolds en Ecoulement de von Karman,2009,,,ANR,CNRS DELEGATION REGIONALE RHONE AUVERGNE
INCa-3295,,Acquisition du matériel qui servira à la création d'une plateforme de bioinformatique pour la génomique du cancer,2009,,,INCa,INRIA Grenoble Rhône-Alpes
247810,NANOHOUSE,Life Cycle of Nanoparticle-based Products used in House Coating,2009,173400,,FP7,
ANR-09-CESA-0013,EMERGENT,"Développement et application d'une méthode de marquage de l'ADN par des nanoparticules magnétiques pour définir le rôle des transferts horizontaux de gènes entre bactéries dans les processus de bio-atténuation des polluants du sol,",2009,,,ANR,ECOLE CENTRALE DE LYON
ANR-09-CEPL-0005,PAPRIKA,Réponse de la cryosphère aux pressions anthropiques dans l' Hindu-Kush-Himalaya: impact sur la ressource en eau et l'adaptation socio-économique au Népal,2009,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
248776,PRO3D,Programming for Future 3D Architectures with Many Cores,2009,353520,,FP7,
iLAB-V0801116,,"HiLabs, intégrer les services web dans le milieu urbain",2008,,,i-LAB,
227507,WHISPER,Towards continuous monitoring of the continuously changing Earth,2008,1133304,,FP7,
235955,TOUCHSTONES,Towards Understanding the Launching of Protostellar Outflows: An Adaptive Optics Assisted Spectroscopic Invesitgation of Classical T Tauri Stars,2008,157280,,FP7,
236031,NANOMULTIMOLSWITCH,REDOX AND CONDUCTING ROUTING IN MOLECULAR ELECTRONICS. NANOSCALE ARCHITECTURES AND NOVEL PHENOMENA,2008,168280,,FP7,
ANR-08-STKE-0005,INTERFACE 5V,Etude et stabilisation de l'interface électrode/électrolyte à haute tension - Study and stabilization of the electrode/electrolyte interface at high voltage,2008,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE
ANR-08-PCVI-0004,Dynastress,"Etude, par microscopie à corrélation de fluorescence, de la réponse nucléaire au stress thermique ; aspects dynamiques.",2008,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
ANR-08-MAPR-0023,MICMAGPRO,Procédé de recuits sous champ magnétique intense pour microstructures optimisées (MICrostructures tailored by MAGnetic PROcessing),2008,,,ANR,CNRS - DR RHONE-ALPES SECTEUR ALPES
ANR-08-GENM-0009,WALLARAY,Biopuces à polysaccharides pariétaux en génomique fonctionnelle,2008,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-08-COSI-0015,SAMSON,Système Adaptatif pour la Modélisation et la Simulation d’Objets Nanoscopiques,2008,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-08-BLAN-0271,ESCRTbudding,,2008,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
227579,EUCARD,European Coordination for Accelerator Research and Development,2008,125900,,FP7,
231913,STELLAR,Sustaining Technology Enhanced Learning Large-scale multidisciplinary Research,2008,273600,,FP7,
231485,FALLWATCH,A wearable miniaturized fall detection system for the elderly,2008,3776,,FP7,
234870,S-TEAM,Science Teacher Education Advanced Methods,2008,244659,,FP7,
ANR-08-PANH-0012,OXYGENE,Contrôle de l'OXYdation des anodes d'une pile SOFC au sein d'une chaudière électroGENE,2008,,,ANR,GDF SUEZ
226967,SHARE,Seismic Hazard Harmonization in Europe,2008,283000,,FP7,
238007,QUEST,Quantitative Estimation of Earth's Seismic Sources and Structure,2008,207552,,FP7,
ANR-08-PANH-0013,MODERNHY-T,Modèle et Outil pour le Dimensionnement et l’Evaluation de Réservoirs iNnovants à HYdrures pour les Transports,2008,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE
ANR-08-HABI-0011,SIMINTHEC,SIMulation et outils logiciels INteropérables pour la gestion des énergies THermique et EleCtriques dans les bâtiments,2008,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-08-COSI-0016,VODA,Assimilation variationnelle de données pour des applications océaniques multi-echelles,2008,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-08-COSI-0014,SALADYN,Plateforme SALomé–méca pour la simulation en Analyse DYNamique non réguliére multi-modéles en interaction,2008,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-08-COSI-0013,PROHMPT,Programmation des technologies multicoeurs hétérogènes,2008,,,ANR,CAPS ENTREPRISE
ANR-08-BLAN-0120,Quantherm,Signatures thermiques de cohérence de phase quantique,2008,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
iLAB-V0801066,,Production en temps réel de vidéos 3D de scènes réelles,2008,,,i-LAB,
iLAB-V0801064,,Moteur de recherche visuelle pour la pige publicitaire et la gestion des documents électroniques,2008,,,i-LAB,
237720,TWILIGHTZONE,Into the twillight zone: testing jet launching and collimation engines with near-infrared and (sub-)mm interferometry,2008,153691,,FP7,
ANR-08-NANO-0033,SUPERNEMS,,2008,,,ANR,CNRS - DR RHONE-ALPES SECTEUR ALPES
ANR-08-HABI-0002,ASYSCOL,Approche Systémique de cellules Solaires à COLorant à base de ZnO,2008,,,ANR,INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE - INPG
ANR-08-COSI-0007,OMD2,Optimisation multi-disciplinaire distribuée,2008,,,ANR,GIE REGIENOV
225503,PACT,PAthways for Carbon Transitions,2007,149496,,FP7,
ANR-07-PSPV-0002,MULTIXEN,Silicium multicristallin de type n pour la fabrication de cellules solaires à bas coût et à rendement de conversion élevé.,2007,,,ANR,CEA - CENTRE DE GRENOBLE
ANR-07-NANO-0049,MICATEC,MICroscopie Avancée du Transport Electronique Cohérent,2007,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-07-MIME-0001,ANRAGE,Dynamique structurale du complexe de réplication du virus de la rage: recherche de nouvelles cibles antivirales,2007,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-07-MDCO-0015,MADRAS,,2007,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-AUVERGNE
ANR-07-BLAN-0323,AutoCHEM,,2007,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - INRIA
214610,MORGAN,Materials for Robust Gallium Nitride,2007,175442,,FP7,
213592,CARMUSYS,Carbohydrate Multivalent Systems as tools to study Pathogen interaction with DC-SIGN,2007,33000,,FP7,
212578,LTFLL,Language Technology for Lifelong Learning,2007,200675,,FP7,
215543,COMBEST,COMBEST: COMponent-Based Embedded Systems design Techniques,2007,458557,,FP7,
214373,ARTISTDESIGN,ArtistDesign â€“ Design for Embedded Systems,2007,410929,,FP7,
223600,PAPA,Promoting Adolescent health through an intervention aimed at improving the quality of their participation in Physical Activity,2007,268089,,FP7,
222008,MODEL-IN,Genomic determinants of inflammation: from physical measurements to system perturbation and mathematical modeling,2007,208800,,FP7,
224249,MULTIFORM,Integrated Multi-formalism Tool Support for the Design of Networked Embedded Control Systems,2007,246402,,FP7,
ANR-07-TSFA-0009,CIPEBUS,CIPEBUS : Carrefour Intelligent - Pôle d’Echange - BUS,2007,,,ANR,"INSTITUT Français DES SCIENCES ET TECHNOLOGIES DES TRANSPORTS, DE L AMENAGEMENT ET DES RESEAUX ( IFSTTAR)"
ANR-07-MDCO-0010,R2I,Recherche Interactive d'Images,2007,,,ANR,UNIVERSITE DE CAEN - BASSE-NORMANDIE
ANR-07-MAPR-0022,AMELHYFLAM,"Amélioration des procédés électrolytiques de production d'hydrogène, de fluor et d'aluminium par modélisation des phénomènes diphasiques et électrochimiques couplés",2007,,,ANR,ALUMINIUM PECHINEY
iLAB-V0702084,,Traitement des grandes bases de données multimédia,2007,,,i-LAB,
212774,CLIMATECOST,Full Costs of Climate Change,2007,150000,,FP7,
213322,GENESYS,Generic Embedded System Platform,2007,35973,,FP7,
215417,ASPIRE,Advanced Sensors and lightweight Programmable middleware for Innovative Rfid Enterprise applications,2007,394625,,FP7,
221574,SMOOTH,Smoothness of the invariant Hilbert scheme of affine spherical varieties for the existence of wonderful varieties,2007,82568,,FP7,
225546,FRIDA,Fostering Regional Innovation and Development through Anchors and Networks: A Cross Regional Comparison in an Evolving International Context,2007,25702,,FP7,
ANR-07-SESU-0005,FLUOR,convergence du contrôle de FLux et d'Usage dans les Organisations,2007,,,ANR,INSTITUT TELECOM - BRETAGNE
ANR-07-MDCO-0001,ATROCO,"Acquisition, Traitement et Rendu d’Objets Complexes",2007,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-07-JCJC-0049,DOCCA,,2007,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-07-BLAN-0331,HFIBMR,,2007,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Siège)
ANR-07-BLAN-0328,GAIA,Géométrie Algorithmique Informationnelle et Applications,2007,,,ANR,UNIVERSITE DES ANTILLES-GUYANE
212814,SCY,Science Created by You (SCY),2007,404558,,FP7,
215923,SENSEI,Integrating the Physical with the Digital World of the Network of the Future,2007,419096,,FP7,
ANR-07-PANH-0005,EVERESTE phase 1,Electrolyse de la Vapeur d'Eau REalisée sur cellules Symétriques fonctionnant à Température Elevée,2007,,,ANR,CEA - CENTRE DE GRENOBLE
200911,GAMMARAYBINARIES,"Exploring the gamma-ray sky: binaries, microquasars and their impact on understanding particle acceleration, relativistic winds and accretion/ejection phenomena in cosmic sources.",2007,794752,,FP7,
219785,CONTACT MANIFOLDS,Complex Projective Contact Manifolds,2007,239138,,FP7,
ANR-07-NANO-0023,QUANTAMONDE,,2007,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE PROVENCE CORSE
ANR-07-MDCO-0013,VAHINE,Visualisation et analyse d’images hyperspectrales multi-dimensionnelles en Astrophysique,2007,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-06-TECS-0009,TOPASE-MED,Faisabilité d’un nouveau concept à géométrie flexible de Tomographe à Emission de Positons (TEP) hautes performances à base de détecteurs semi-conducteurs,2006,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE
ANR-06-PSPV-0005,DUOSIL,Cellules photovoltaiques tandem tout silicium,2006,,,ANR,INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA
ANR-06-NANO-0029,POMESCO,Photo-croissance Organisée de nano-objets MEtalliques et Semi-Conducteurs destinés aux applications Optiques,2006,,,ANR,UNIVERSITE DE LILLE I [SCIENCES ET TECHNOLOGIES]
ANR-06-MDCA-0003,DALIA,,2006,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-06-GPLA-0003,Glyco-chloroplast,,2006,,,ANR,UNIVERSITE DE ROUEN [HAUTE-NORMANDIE]
ANR-06-CIS6-0005,HIPCAL,Performances previsibles et sécurité des communications dans un contexte de clusters virtuels dynamiques. Application aux domaines biomédical et bio-informatique.,2006,,,ANR,INRIA - (INRIA CTRE GRENOBLE RH.-ALPES)
ANR-06-BLAN-0341,LODYSENANO,LOGIQUES ET DYNAMIQUES SOCIOLOGIQUES ET ECONOMIQUES DES NANOSCIENCES ET NANOTECHNOLOGIES,2006,,,ANR,UNIVE PIERRE MENDES FRANCE GRENOBLE II
ANR-06-SETI-0018,VAL-AMS,Validation avec haute fiabilité pour les circuits analogiques et mixtes,2006,,,ANR,UNIVERSITE GRENOBLE I [Joseph Fourier]
ANR-06-PANH-0014,OPTICAT,OptImisation des catalyseurs,2006,,,ANR,CEA - CENTRE DE GRENOBLE
ANR-06-BLAN-0396,SNOW-WHITE,Etude des mécanismes de déformation de la neige par microtomographie et simulation numérique,2006,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-06-PNRA-0004,ALOCAD,ALOCAD : Laboratoire sur puce perfectionné pour la détection d'allergène,2006,,,ANR,COMMISSARIAT A L'ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES - CENTRE DE GRENOBLE
ANR-06-CATT-0003,Belle-Plaine,Etude des sols liquéfiables dans des conditions réelles ; site et modèles prédictifs,2006,,,ANR,BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES - BRGM
ANR-06-MDCA-0009,GWENDIA,,2006,,,ANR,UNIVERSITE DE NICE - SOPHIA ANTIPOLIS
ANR-06-MDCA-0007,FLAMENCO,Modélisation de scène spatio-temporelle,2006,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-06-MDCA-0001,ADDISA,Assimilation de Données Distribuées et Images Satellite,2006,,,ANR,INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE - (INRIA Ctre Grenoble Rh.-Alpes)
ANR-06-SETI-0002,CHECK-BOUND,"""Model Checking"" Stichastique pour la performabilité et la sûreté des systèmes",2006,,,ANR,UNIVERSITE DE PARIS I - PANTHEON SORBONNE
ANR-06-ROBO-0001,RAAMO,Robot Anguille Autonome pour Milieux Opaques,2006,,,ANR,ECOLE NATIONALE SUPERIEURE DES TECHNIQUES INDUSTRIELLES ET DES MINES NANTES
ANR-06-NANO-0027,Molspintronics,Spintonique Moléculaire,2006,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-05-PANH-0007,PROTECH-H2,Prospective Technico-Economique des filières de l'Hydrogène énergie,2005,,,ANR,ENERDATA
ANR-05-BLAN-0316,TSF,Réseau Français pour la Turbulence Superfluide,2005,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-AUVERGNE
ANR-05-PANH-0024,CIEL,Chaudière Individuelle Electrogéne : Couplage directd'une pile à combustible SOFCdans le cœur de chuaffe d'une chaudière individuelle au gaz naturel,2005,,,ANR,GDF SUEZ
ANR-05-NANO-0073,VERNANOMAG,Versatilité de réseaux auto-organisés de nanostructures et matériaux magnétiques : fabrication et fonctionnalités,2005,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-05-RNTS-0014,TELMA,Téléphonie à l’usage des Malentendants,2005,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-05-PNRA-0010,COMPALIMAGE,"Comportements alimentaires et qualité du vieillissement. Rôle du statut inflammatoire, du stress oxydant, de l’insulino-résistance et de certains facteurs génétiques",2005,,,ANR,UNIVERSITE DE PARIS XIII
ANR-05-NANO-0059,MICONANO,Transport dans des structures nanoscopiques contrôlé par micro-onde,2005,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-05-PCO2-0006,INTEGRITE,Evaluation de l'intégrité des couvertures et des puits pour le stockage géologique du CO2,2005,,,ANR,IFP ENERGIES NOUVELLES
ANR-05-BLAN-0282,SUPRADIAM,Supraconductivité dans les semi-conducteurs dopés : Diamant et systèmes voisins,2005,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
ANR-05-BLAN-0192,µModEx,Modélisation des milieux granulaires en tant que milieux à microstructure,2005,,,ANR,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES
